site_id,timestamp,dry_bulb_temp,relative_humidity,solar_irradiance,rainfall,cloud_cover,wind_speed,cooling_degree,apparent_temp,is_holiday,day_of_week,hour_of_day,month
SITE_0010,2023-09-30 05:00:00,25.16,78.07,0.91,0.0,0.0,1.37,0.0,28.42,0,6,5,9
SITE_0010,2023-09-30 06:00:00,25.78,75.13,31.21,0.0,0.0,5.02,0.0,26.47,0,6,6,9
SITE_0010,2023-09-30 07:00:00,26.74,70.91,204.58,0.0,18.0,1.27,0.74,30.04,0,6,7,9
SITE_0010,2023-09-30 08:00:00,27.24,65.96,372.52,0.0,24.0,0.53,1.24,30.71,0,6,8,9
SITE_0010,2023-09-30 09:00:00,27.28,67.0,441.57,0.0,31.6,5.24,1.28,27.6,0,6,9,9
SITE_0010,2023-09-30 10:00:00,26.95,60.3,582.47,1.75,23.4,2.29,0.95,28.4,0,6,10,9
SITE_0010,2023-09-30 11:00:00,26.77,64.1,752.28,0.0,13.2,2.7,0.77,28.3,0,6,11,9
SITE_0010,2023-09-30 12:00:00,26.63,75.23,749.66,0.87,15.0,3.15,0.63,29.06,0,6,12,9
SITE_0010,2023-09-30 13:00:00,26.14,77.03,883.58,0.0,0.0,1.82,0.14,29.46,0,6,13,9
SITE_0010,2023-09-30 14:00:00,25.2,86.86,654.44,0.3,19.5,1.92,0.0,29.02,0,6,14,9
SITE_0010,2023-09-30 15:00:00,26.71,86.35,427.03,2.11,30.8,0.46,0.71,32.34,0,6,15,9
SITE_0010,2023-09-30 16:00:00,26.02,83.47,393.41,6.05,12.0,2.33,0.02,29.63,0,6,16,9
SITE_0010,2023-09-30 17:00:00,24.77,89.66,165.8,0.0,16.4,1.54,0.0,28.91,0,6,17,9
SITE_0010,2023-09-30 18:00:00,25.52,89.28,2.0,0.0,32.8,0.91,0.0,30.48,0,6,18,9
SITE_0010,2023-09-30 19:00:00,24.92,88.37,7.54,0.0,15.1,3.05,0.0,27.95,0,6,19,9
SITE_0010,2023-09-30 20:00:00,25.74,84.81,11.33,0.0,31.6,2.45,0.0,29.26,0,6,20,9
SITE_0010,2023-09-30 21:00:00,25.76,83.63,0.0,0.0,30.9,3.28,0.0,28.58,0,6,21,9
SITE_0010,2023-09-30 22:00:00,26.51,85.54,0.0,0.0,23.6,1.74,0.51,31.04,0,6,22,9
SITE_0010,2023-09-30 23:00:00,26.86,82.64,0.0,0.0,10.8,3.65,0.86,29.92,0,6,23,9
SITE_0010,2023-10-01 00:00:00,26.73,84.8,0.0,0.0,22.0,1.46,0.73,31.5,0,7,0,10
SITE_0010,2023-10-01 01:00:00,25.5,85.4,10.0,0.0,32.0,1.93,0.0,29.32,0,7,1,10
SITE_0010,2023-10-01 02:00:00,25.24,90.55,0.0,0.0,21.2,2.61,0.0,28.99,0,7,2,10
SITE_0010,2023-10-01 03:00:00,24.57,88.07,0.0,0.0,5.6,1.82,0.0,28.24,0,7,3,10
SITE_0010,2023-10-01 04:00:00,25.06,85.14,9.01,0.0,10.1,1.9,0.0,28.64,0,7,4,10
SITE_0010,2023-10-01 05:00:00,25.36,86.62,0.0,0.0,23.4,2.13,0.0,29.09,0,7,5,10
SITE_0010,2023-10-01 06:00:00,27.18,84.0,11.23,0.0,9.0,1.31,1.18,32.22,0,7,6,10
SITE_0010,2023-10-01 07:00:00,26.98,82.65,184.76,0.0,3.2,3.01,0.98,30.56,0,7,7,10
SITE_0010,2023-10-01 08:00:00,28.31,76.77,289.87,0.0,37.8,3.23,2.31,31.77,0,7,8,10
SITE_0010,2023-10-01 09:00:00,28.26,76.46,503.74,0.0,18.0,2.73,2.26,32.0,0,7,9,10
SITE_0010,2023-10-01 10:00:00,28.65,77.72,500.15,0.0,32.1,3.85,2.65,31.99,0,7,10,10
SITE_0010,2023-10-01 11:00:00,29.4,75.02,860.43,0.0,0.0,4.3,3.4,32.5,0,7,11,10
SITE_0010,2023-10-01 12:00:00,29.51,75.8,807.21,0.0,8.5,4.21,3.51,32.85,0,7,12,10
SITE_0010,2023-10-01 13:00:00,27.56,77.36,704.68,0.0,19.0,2.1,1.56,31.47,0,7,13,10
SITE_0010,2023-10-01 14:00:00,27.14,80.49,692.47,0.0,12.3,1.75,1.14,31.43,0,7,14,10
SITE_0010,2023-10-01 15:00:00,26.76,79.89,660.32,0.0,0.0,4.0,0.76,29.2,0,7,15,10
SITE_0010,2023-10-01 16:00:00,27.08,81.13,376.69,0.0,11.2,2.17,1.08,31.12,0,7,16,10
SITE_0010,2023-10-01 17:00:00,26.2,83.14,233.08,0.0,8.7,1.49,0.2,30.46,0,7,17,10
SITE_0010,2023-10-01 18:00:00,25.54,80.9,0.0,0.0,15.3,1.83,0.0,28.97,0,7,18,10
SITE_0010,2023-10-01 19:00:00,25.05,78.81,5.89,0.0,28.2,3.55,0.0,26.8,0,7,19,10
SITE_0010,2023-10-01 20:00:00,24.87,79.55,0.0,1.01,31.9,1.82,0.0,27.82,0,7,20,10
SITE_0010,2023-10-01 21:00:00,23.23,77.78,0.0,0.0,0.0,2.9,0.0,24.49,0,7,21,10
SITE_0010,2023-10-01 22:00:00,23.37,79.63,12.33,0.0,19.5,1.92,0.0,25.55,0,7,22,10
SITE_0010,2023-10-01 23:00:00,24.08,77.8,8.73,0.0,15.2,1.83,0.0,26.47,0,7,23,10
SITE_0010,2023-10-02 00:00:00,24.56,81.41,0.0,0.0,29.4,3.19,0.0,26.59,0,1,0,10
SITE_0010,2023-10-02 01:00:00,24.11,82.99,30.77,0.0,18.2,3.28,0.0,26.02,0,1,1,10
SITE_0010,2023-10-02 02:00:00,23.62,83.9,22.24,0.0,11.2,3.8,0.0,25.01,0,1,2,10
SITE_0010,2023-10-02 03:00:00,24.88,84.86,0.0,0.0,14.3,1.74,0.0,28.44,0,1,3,10
SITE_0010,2023-10-02 04:00:00,25.34,84.52,9.83,0.0,0.0,1.28,0.0,29.43,0,1,4,10
SITE_0010,2023-10-02 05:00:00,24.39,82.62,10.91,1.82,16.7,4.94,0.0,25.24,0,1,5,10
SITE_0010,2023-10-02 06:00:00,26.26,83.18,8.89,0.0,4.8,1.34,0.26,30.66,0,1,6,10
SITE_0010,2023-10-02 07:00:00,27.76,82.13,135.41,0.0,44.1,1.99,1.76,32.44,0,1,7,10
SITE_0010,2023-10-02 08:00:00,27.89,82.54,394.79,0.0,16.2,1.18,1.89,33.26,0,1,8,10
SITE_0010,2023-10-02 09:00:00,28.52,80.44,408.12,1.5,39.9,4.39,2.52,31.75,0,1,9,10
SITE_0010,2023-10-02 10:00:00,27.25,77.83,541.73,0.0,23.0,1.42,1.25,31.52,0,1,10,10
SITE_0010,2023-10-02 11:00:00,26.87,77.06,323.23,0.0,63.1,3.78,0.87,29.19,0,1,11,10
SITE_0010,2023-10-02 12:00:00,26.3,82.23,624.11,0.0,30.2,1.19,0.3,30.72,0,1,12,10
SITE_0010,2023-10-02 13:00:00,25.82,87.82,859.79,0.0,3.1,1.3,0.0,30.52,0,1,13,10
SITE_0010,2023-10-02 14:00:00,26.2,88.64,493.78,0.0,40.1,1.67,0.2,30.95,0,1,14,10
SITE_0010,2023-10-02 15:00:00,25.67,92.07,490.94,0.0,24.1,0.79,0.0,31.1,0,1,15,10
SITE_0010,2023-10-02 16:00:00,26.2,93.46,461.57,0.66,0.0,1.15,0.2,31.85,0,1,16,10
SITE_0010,2023-10-02 17:00:00,26.02,92.43,187.91,0.0,5.1,2.88,0.02,30.24,0,1,17,10
SITE_0010,2023-10-02 18:00:00,25.87,89.82,25.25,0.0,17.1,3.0,0.0,29.63,0,1,18,10
SITE_0010,2023-10-02 19:00:00,25.61,87.03,0.0,0.0,7.4,2.57,0.0,29.22,0,1,19,10
SITE_0010,2023-10-02 20:00:00,25.46,86.29,6.54,0.78,33.3,2.62,0.0,28.87,0,1,20,10
SITE_0010,2023-10-02 21:00:00,24.92,87.89,7.76,0.0,16.0,4.05,0.0,27.2,0,1,21,10
SITE_0010,2023-10-02 22:00:00,25.51,81.41,18.78,1.4,24.6,2.21,0.0,28.71,0,1,22,10
SITE_0010,2023-10-02 23:00:00,26.36,82.11,0.0,0.0,3.3,2.36,0.36,29.98,0,1,23,10
SITE_0010,2023-10-03 00:00:00,27.54,83.26,16.34,0.0,0.0,4.81,1.54,30.25,0,2,0,10
SITE_0010,2023-10-03 01:00:00,25.63,84.27,31.16,0.0,6.2,3.08,0.0,28.59,0,2,1,10
SITE_0010,2023-10-03 02:00:00,26.36,89.8,7.34,0.0,53.5,3.42,0.36,30.11,0,2,2,10
SITE_0010,2023-10-03 03:00:00,25.53,94.25,0.0,0.0,14.3,3.33,0.0,29.34,0,2,3,10
SITE_0010,2023-10-03 04:00:00,25.71,95.01,0.0,0.0,19.3,1.9,0.0,30.71,0,2,4,10
SITE_0010,2023-10-03 05:00:00,27.08,87.68,3.12,1.08,0.5,2.64,1.08,31.56,0,2,5,10
SITE_0010,2023-10-03 06:00:00,28.29,82.55,0.0,0.0,32.8,2.97,2.29,32.65,0,2,6,10
SITE_0010,2023-10-03 07:00:00,28.14,80.76,160.41,0.0,17.0,4.77,2.14,30.92,0,2,7,10
SITE_0010,2023-10-03 08:00:00,29.47,79.83,389.65,0.0,13.2,1.29,3.47,35.37,0,2,8,10
SITE_0010,2023-10-03 09:00:00,30.57,81.27,498.65,0.0,20.2,1.09,4.57,37.52,0,2,9,10
SITE_0010,2023-10-03 10:00:00,30.3,79.06,610.69,0.0,25.2,4.01,4.3,34.72,0,2,10,10
SITE_0010,2023-10-03 11:00:00,30.25,80.24,567.83,0.0,32.2,2.18,4.25,36.08,0,2,11,10
SITE_0010,2023-10-03 12:00:00,30.02,79.72,781.11,0.0,15.2,5.29,4.02,33.45,0,2,12,10
SITE_0010,2023-10-03 13:00:00,28.55,82.01,535.22,0.0,41.1,3.6,2.55,32.56,0,2,13,10
SITE_0010,2023-10-03 14:00:00,28.91,78.03,586.17,0.0,22.5,1.84,2.91,33.85,0,2,14,10
SITE_0010,2023-10-03 15:00:00,28.1,81.01,587.76,0.0,0.0,1.2,2.1,33.39,0,2,15,10
SITE_0010,2023-10-03 16:00:00,28.03,83.79,402.69,0.0,10.8,3.84,2.03,31.78,0,2,16,10
SITE_0010,2023-10-03 17:00:00,28.11,84.91,241.76,0.0,0.0,2.17,2.11,33.22,0,2,17,10
SITE_0010,2023-10-03 18:00:00,28.49,83.44,8.36,0.0,20.4,2.47,2.49,33.43,0,2,18,10
SITE_0010,2023-10-03 19:00:00,27.86,91.41,0.0,0.0,31.2,1.61,1.86,34.01,0,2,19,10
SITE_0010,2023-10-03 20:00:00,27.33,89.09,12.28,0.0,29.2,4.38,1.33,30.92,0,2,20,10
SITE_0010,2023-10-03 21:00:00,27.26,88.29,10.57,0.0,35.0,6.75,1.26,29.05,0,2,21,10
SITE_0010,2023-10-03 22:00:00,25.37,85.68,7.18,0.0,71.9,2.24,0.0,28.93,0,2,22,10
SITE_0010,2023-10-03 23:00:00,24.28,87.2,0.0,0.0,30.4,2.11,0.0,27.51,0,2,23,10
SITE_0010,2023-10-04 00:00:00,23.82,89.08,0.0,0.0,25.5,2.65,0.0,26.62,0,3,0,10
SITE_0010,2023-10-04 01:00:00,23.5,80.12,0.0,0.0,0.0,1.46,0.0,26.11,0,3,1,10
SITE_0010,2023-10-04 02:00:00,25.13,80.47,15.04,0.0,19.1,1.52,0.0,28.52,0,3,2,10
SITE_0010,2023-10-04 03:00:00,25.21,80.18,0.0,0.0,34.6,1.55,0.0,28.59,0,3,3,10
SITE_0010,2023-10-04 04:00:00,25.86,76.61,0.0,0.0,0.0,1.81,0.0,29.0,0,3,4,10
SITE_0010,2023-10-04 05:00:00,26.25,78.36,0.0,0.0,39.8,0.8,0.25,30.48,0,3,5,10
SITE_0010,2023-10-04 06:00:00,27.0,79.48,0.0,0.0,11.4,1.76,1.0,31.09,0,3,6,10
SITE_0010,2023-10-04 07:00:00,28.29,74.72,156.04,0.0,26.4,1.61,2.29,32.61,0,3,7,10
SITE_0010,2023-10-04 08:00:00,28.53,78.98,435.56,0.0,0.0,1.05,2.53,33.92,0,3,8,10
SITE_0010,2023-10-04 09:00:00,28.1,82.54,622.11,0.0,2.6,2.72,2.1,32.52,0,3,9,10
SITE_0010,2023-10-04 10:00:00,28.82,86.92,704.84,0.0,10.9,2.5,2.82,34.4,0,3,10,10
SITE_0010,2023-10-04 11:00:00,27.21,83.21,653.63,0.0,29.0,0.91,1.21,32.45,0,3,11,10
SITE_0010,2023-10-04 12:00:00,26.56,82.23,559.31,0.0,38.5,1.79,0.56,30.71,0,3,12,10
SITE_0010,2023-10-04 13:00:00,26.05,84.47,533.33,0.96,40.9,1.77,0.05,30.18,0,3,13,10
SITE_0010,2023-10-04 14:00:00,25.99,88.52,605.89,0.0,22.0,1.23,0.0,30.91,0,3,14,10
SITE_0010,2023-10-04 15:00:00,26.96,88.88,660.02,0.0,0.0,4.08,0.96,30.5,0,3,15,10
SITE_0010,2023-10-04 16:00:00,25.77,86.55,184.16,0.0,54.9,0.94,0.0,30.55,0,3,16,10
SITE_0010,2023-10-04 17:00:00,25.65,91.28,157.6,3.17,17.0,1.17,0.0,30.72,0,3,17,10
SITE_0010,2023-10-04 18:00:00,26.81,94.71,0.0,0.0,10.5,3.7,0.81,31.21,0,3,18,10
SITE_0010,2023-10-04 19:00:00,26.76,93.3,0.0,0.0,18.4,2.48,0.76,31.81,0,3,19,10
SITE_0010,2023-10-04 20:00:00,26.18,93.68,0.0,0.0,1.9,2.83,0.18,30.67,0,3,20,10
SITE_0010,2023-10-04 21:00:00,25.89,95.8,3.05,0.0,25.9,1.3,0.0,31.51,0,3,21,10
SITE_0010,2023-10-04 22:00:00,24.82,98.1,7.99,0.0,51.0,1.8,0.0,29.68,0,3,22,10
SITE_0010,2023-10-04 23:00:00,26.02,94.35,17.25,0.0,25.5,1.06,0.02,31.72,0,3,23,10
SITE_0010,2023-10-05 00:00:00,26.25,94.06,8.17,0.0,6.6,1.7,0.25,31.62,0,4,0,10
SITE_0010,2023-10-05 01:00:00,26.13,96.15,49.09,0.0,0.0,1.71,0.13,31.65,0,4,1,10
SITE_0010,2023-10-05 02:00:00,26.43,97.65,4.62,0.0,29.0,3.34,0.43,31.17,0,4,2,10
SITE_0010,2023-10-05 03:00:00,26.58,90.3,10.17,0.0,30.9,2.19,0.58,31.38,0,4,3,10
SITE_0010,2023-10-05 04:00:00,26.41,90.06,0.0,8.42,24.5,1.2,0.41,31.77,0,4,4,10
SITE_0010,2023-10-05 05:00:00,26.56,86.96,0.0,0.0,12.0,2.43,0.56,30.8,0,4,5,10
SITE_0010,2023-10-05 06:00:00,26.95,82.25,0.0,0.0,16.0,1.77,0.95,31.33,0,4,6,10
SITE_0010,2023-10-05 07:00:00,27.58,81.55,159.24,0.0,25.0,4.88,1.58,30.06,0,4,7,10
SITE_0010,2023-10-05 08:00:00,28.11,74.01,378.45,0.0,18.1,3.15,2.11,31.17,0,4,8,10
SITE_0010,2023-10-05 09:00:00,28.66,75.62,545.5,0.0,15.4,1.27,2.66,33.54,0,4,9,10
SITE_0010,2023-10-05 10:00:00,28.39,77.92,739.57,0.0,5.4,2.7,2.39,32.41,0,4,10,10
SITE_0010,2023-10-05 11:00:00,27.54,80.41,569.68,0.0,31.2,2.43,1.54,31.57,0,4,11,10
SITE_0010,2023-10-05 12:00:00,26.87,84.63,840.51,0.0,9.5,3.13,0.87,30.53,0,4,12,10
SITE_0010,2023-10-05 13:00:00,27.25,84.68,364.4,0.0,57.9,1.3,1.25,32.42,0,4,13,10
SITE_0010,2023-10-05 14:00:00,26.78,86.96,528.05,0.0,33.6,2.89,0.78,30.83,0,4,14,10
SITE_0010,2023-10-05 15:00:00,25.66,90.39,527.26,0.0,19.2,3.72,0.0,28.85,0,4,15,10
SITE_0010,2023-10-05 16:00:00,26.24,87.26,265.19,0.0,45.9,1.41,0.24,31.04,0,4,16,10
SITE_0010,2023-10-05 17:00:00,26.37,87.67,201.84,0.0,18.6,3.6,0.37,29.76,0,4,17,10
SITE_0010,2023-10-05 18:00:00,26.06,91.87,5.52,0.0,26.1,1.75,0.06,31.03,0,4,18,10
SITE_0010,2023-10-05 19:00:00,25.89,91.89,0.0,0.0,49.9,1.17,0.0,31.17,0,4,19,10
SITE_0010,2023-10-05 20:00:00,26.07,88.44,1.83,0.0,29.0,2.08,0.07,30.43,0,4,20,10
SITE_0010,2023-10-05 21:00:00,24.27,85.98,0.0,0.0,22.8,1.49,0.0,27.81,0,4,21,10
SITE_0010,2023-10-05 22:00:00,25.23,88.68,1.43,0.0,3.3,2.04,0.0,29.17,0,4,22,10
SITE_0010,2023-10-05 23:00:00,25.41,81.25,0.0,0.0,42.1,2.24,0.0,28.52,0,4,23,10
SITE_0010,2023-10-06 00:00:00,25.45,81.62,0.0,0.0,0.0,3.2,0.0,27.95,0,5,0,10
SITE_0010,2023-10-06 01:00:00,26.29,81.07,0.0,0.0,22.4,1.55,0.29,30.32,0,5,1,10
SITE_0010,2023-10-06 02:00:00,26.43,86.52,5.89,0.0,16.3,1.1,0.43,31.47,0,5,2,10
SITE_0010,2023-10-06 03:00:00,25.33,84.65,0.0,0.0,3.1,2.06,0.0,28.89,0,5,3,10
SITE_0010,2023-10-06 04:00:00,26.03,85.9,0.0,0.0,11.3,9.31,0.03,25.03,0,5,4,10
SITE_0010,2023-10-06 05:00:00,26.16,84.09,0.0,11.9,22.9,1.72,0.16,30.34,0,5,5,10
SITE_0010,2023-10-06 06:00:00,26.01,80.51,0.0,0.0,4.8,1.46,0.01,29.9,0,5,6,10
SITE_0010,2023-10-06 07:00:00,27.97,73.74,202.6,0.0,18.0,4.52,1.97,29.96,0,5,7,10
SITE_0010,2023-10-06 08:00:00,27.98,71.05,335.58,0.0,23.6,1.98,1.98,31.42,0,5,8,10
SITE_0010,2023-10-06 09:00:00,27.78,74.55,596.91,0.0,7.3,4.86,1.78,29.53,0,5,9,10
SITE_0010,2023-10-06 10:00:00,27.83,77.2,539.03,3.2,27.5,0.88,1.83,32.72,0,5,10,10
SITE_0010,2023-10-06 11:00:00,27.56,81.79,482.78,0.0,40.4,1.57,1.56,32.37,0,5,11,10
SITE_0010,2023-10-06 12:00:00,26.5,85.16,629.22,0.0,34.4,3.84,0.5,29.51,0,5,12,10
SITE_0010,2023-10-06 13:00:00,26.2,88.4,853.35,0.0,0.0,5.89,0.2,27.97,0,5,13,10
SITE_0010,2023-10-06 14:00:00,25.49,85.9,623.13,0.0,21.6,1.33,0.0,29.78,0,5,14,10
SITE_0010,2023-10-06 15:00:00,25.81,84.97,632.5,0.0,0.0,1.25,0.0,30.23,0,5,15,10
SITE_0010,2023-10-06 16:00:00,25.99,85.8,463.99,0.0,0.0,1.81,0.0,30.21,0,5,16,10
SITE_0010,2023-10-06 17:00:00,25.76,86.5,189.64,3.46,28.5,4.15,0.0,28.29,0,5,17,10
SITE_0010,2023-10-06 18:00:00,26.63,85.33,7.58,0.0,2.4,1.54,0.63,31.35,0,5,18,10
SITE_0010,2023-10-06 19:00:00,25.32,86.35,2.67,0.0,38.8,1.1,0.0,29.72,0,5,19,10
SITE_0010,2023-10-06 20:00:00,26.18,89.61,13.66,0.0,0.0,2.79,0.18,30.24,0,5,20,10
SITE_0010,2023-10-06 21:00:00,26.01,90.61,0.0,0.0,15.6,2.34,0.01,30.4,0,5,21,10
SITE_0010,2023-10-06 22:00:00,25.92,89.74,0.0,0.0,25.5,0.87,0.0,31.19,0,5,22,10
SITE_0010,2023-10-06 23:00:00,25.61,90.19,1.05,0.0,42.1,3.56,0.0,28.86,0,5,23,10
SITE_0010,2023-10-07 00:00:00,24.57,91.52,7.81,0.0,20.0,1.96,0.0,28.5,0,6,0,10
SITE_0010,2023-10-07 01:00:00,24.25,89.61,0.0,2.33,0.0,2.44,0.0,27.47,0,6,1,10
SITE_0010,2023-10-07 02:00:00,24.28,85.52,28.56,0.0,28.7,1.29,0.0,27.92,0,6,2,10
SITE_0010,2023-10-07 03:00:00,24.9,87.89,0.0,0.0,28.7,4.49,0.0,26.86,0,6,3,10
SITE_0010,2023-10-07 04:00:00,23.8,86.02,0.0,0.0,0.0,1.97,0.0,26.77,0,6,4,10
SITE_0010,2023-10-07 05:00:00,25.71,78.46,0.0,0.0,33.5,5.48,0.0,26.4,0,6,5,10
SITE_0010,2023-10-07 06:00:00,25.77,78.48,0.0,0.0,17.9,1.55,0.0,29.25,0,6,6,10
SITE_0010,2023-10-07 07:00:00,26.78,78.07,153.28,0.0,35.2,1.98,0.78,30.43,0,6,7,10
SITE_0010,2023-10-07 08:00:00,28.92,80.21,410.49,0.0,10.8,1.18,2.92,34.61,0,6,8,10
SITE_0010,2023-10-07 09:00:00,28.62,79.07,459.33,0.0,24.2,1.63,2.62,33.67,0,6,9,10
SITE_0010,2023-10-07 10:00:00,29.52,81.79,458.26,0.0,35.9,0.91,3.52,35.99,0,6,10,10
SITE_0010,2023-10-07 11:00:00,28.84,81.13,698.26,0.0,20.2,3.41,2.84,33.04,0,6,11,10
SITE_0010,2023-10-07 12:00:00,28.79,81.0,734.38,0.0,17.7,1.5,2.79,34.28,0,6,12,10
SITE_0010,2023-10-07 13:00:00,28.14,82.6,853.6,0.0,2.7,1.18,2.14,33.67,0,6,13,10
SITE_0010,2023-10-07 14:00:00,27.57,85.38,764.41,4.02,1.7,4.45,1.57,30.81,0,6,14,10
SITE_0010,2023-10-07 15:00:00,26.53,82.57,456.44,0.0,26.0,1.15,0.53,31.15,0,6,15,10
SITE_0010,2023-10-07 16:00:00,25.56,89.08,194.35,0.0,52.6,3.3,0.0,28.85,0,6,16,10
SITE_0010,2023-10-07 17:00:00,25.78,88.12,243.04,0.16,0.0,0.9,0.0,30.77,0,6,17,10
SITE_0010,2023-10-07 18:00:00,25.76,89.24,0.0,0.0,36.1,1.49,0.0,30.45,0,6,18,10
SITE_0010,2023-10-07 19:00:00,26.4,91.56,0.0,0.3,8.3,1.35,0.4,31.82,0,6,19,10
SITE_0010,2023-10-07 20:00:00,25.88,90.61,0.0,0.0,27.6,3.59,0.0,29.32,0,6,20,10
SITE_0010,2023-10-07 21:00:00,25.59,88.19,13.45,1.19,16.0,1.21,0.0,30.26,0,6,21,10
SITE_0010,2023-10-07 22:00:00,25.81,87.92,17.92,0.0,15.1,2.41,0.0,29.74,0,6,22,10
SITE_0010,2023-10-07 23:00:00,24.88,86.73,0.79,0.0,41.2,0.96,0.0,29.18,0,6,23,10
SITE_0010,2023-10-08 00:00:00,26.39,82.26,0.0,0.0,8.3,2.39,0.39,30.03,0,7,0,10
SITE_0010,2023-10-08 01:00:00,25.62,84.77,31.43,0.0,27.0,1.87,0.0,29.48,0,7,1,10
SITE_0010,2023-10-08 02:00:00,25.2,82.36,0.0,0.0,40.0,2.38,0.0,28.22,0,7,2,10
SITE_0010,2023-10-08 03:00:00,26.01,82.66,0.0,0.0,3.2,0.89,0.01,30.53,0,7,3,10
SITE_0010,2023-10-08 04:00:00,27.83,82.83,0.0,5.56,0.0,1.07,1.83,33.28,0,7,4,10
SITE_0010,2023-10-08 05:00:00,28.77,85.61,15.58,1.34,0.0,2.21,2.77,34.35,0,7,5,10
SITE_0010,2023-10-08 06:00:00,29.12,82.59,0.0,0.0,27.7,0.88,3.12,35.46,0,7,6,10
SITE_0010,2023-10-08 07:00:00,28.9,81.25,236.92,0.0,9.1,6.37,2.9,31.08,0,7,7,10
SITE_0010,2023-10-08 08:00:00,29.18,80.98,306.08,0.0,29.7,2.55,3.18,34.18,0,7,8,10
SITE_0010,2023-10-08 09:00:00,29.29,82.48,385.75,1.33,38.3,1.88,3.29,35.02,0,7,9,10
SITE_0010,2023-10-08 10:00:00,27.83,81.95,479.45,0.22,39.6,3.36,1.83,31.57,0,7,10,10
SITE_0010,2023-10-08 11:00:00,27.85,87.59,847.58,0.0,2.7,1.5,1.85,33.6,0,7,11,10
SITE_0010,2023-10-08 12:00:00,28.64,88.84,800.63,0.0,10.2,1.3,2.64,35.19,0,7,12,10
SITE_0010,2023-10-08 13:00:00,28.8,84.75,700.22,0.0,22.6,1.24,2.8,34.97,0,7,13,10
SITE_0010,2023-10-08 14:00:00,28.18,89.05,671.89,1.15,11.7,7.06,2.18,30.43,0,7,14,10
SITE_0010,2023-10-08 15:00:00,27.69,92.95,424.38,0.0,32.2,1.11,1.69,34.26,0,7,15,10
SITE_0010,2023-10-08 16:00:00,26.36,90.15,351.33,0.0,27.8,3.09,0.36,30.38,0,7,16,10
SITE_0010,2023-10-08 17:00:00,26.63,85.52,199.43,2.94,24.0,4.91,0.63,29.01,0,7,17,10
SITE_0010,2023-10-08 18:00:00,26.63,87.07,3.02,0.0,27.3,2.52,0.63,30.86,0,7,18,10
SITE_0010,2023-10-08 19:00:00,26.75,85.95,0.64,0.0,25.0,1.45,0.75,31.67,0,7,19,10
SITE_0010,2023-10-08 20:00:00,26.15,84.01,27.76,0.0,33.7,3.3,0.15,29.21,0,7,20,10
SITE_0010,2023-10-08 21:00:00,27.44,85.8,18.22,0.0,6.9,1.94,1.44,32.41,0,7,21,10
SITE_0010,2023-10-08 22:00:00,28.0,82.05,0.0,0.0,12.0,1.9,2.0,32.87,0,7,22,10
SITE_0010,2023-10-08 23:00:00,28.65,86.67,24.75,0.0,40.6,5.55,2.65,31.96,0,7,23,10
SITE_0010,2023-10-09 00:00:00,29.23,81.34,0.0,0.0,17.4,2.6,3.23,34.27,1,1,0,10
SITE_0010,2023-10-09 01:00:00,28.71,76.74,24.9,0.0,50.3,2.47,2.71,32.92,1,1,1,10
SITE_0010,2023-10-09 02:00:00,29.62,73.11,0.0,4.05,17.0,1.65,3.62,34.45,1,1,2,10
SITE_0010,2023-10-09 03:00:00,28.38,80.15,0.0,0.0,16.7,2.57,2.38,32.77,1,1,3,10
SITE_0010,2023-10-09 04:00:00,28.44,78.34,0.0,0.0,46.7,1.53,2.44,33.36,1,1,4,10
SITE_0010,2023-10-09 05:00:00,28.72,85.1,28.3,0.0,26.5,4.68,2.72,32.48,1,1,5,10
SITE_0010,2023-10-09 06:00:00,29.7,80.89,18.26,0.0,33.4,1.68,3.7,35.62,1,1,6,10
SITE_0010,2023-10-09 07:00:00,29.33,80.18,234.7,0.4,2.2,2.51,3.33,34.34,1,1,7,10
SITE_0010,2023-10-09 08:00:00,28.07,77.1,454.23,0.0,0.0,4.62,2.07,30.46,1,1,8,10
SITE_0010,2023-10-09 09:00:00,28.42,75.82,592.15,0.0,4.5,1.55,2.42,32.99,1,1,9,10
SITE_0010,2023-10-09 10:00:00,28.91,76.24,505.87,0.0,32.9,2.51,2.91,33.15,1,1,10,10
SITE_0010,2023-10-09 11:00:00,28.66,74.4,607.14,0.0,29.5,1.37,2.66,33.31,1,1,11,10
SITE_0010,2023-10-09 12:00:00,29.21,77.72,890.72,0.0,0.0,0.88,3.21,34.96,1,1,12,10
SITE_0010,2023-10-09 13:00:00,27.68,76.02,583.45,0.0,32.6,2.04,1.68,31.53,1,1,13,10
SITE_0010,2023-10-09 14:00:00,26.73,80.47,508.43,2.12,36.7,0.92,0.73,31.38,1,1,14,10
SITE_0010,2023-10-09 15:00:00,25.31,86.37,615.46,0.0,4.1,1.45,0.0,29.46,1,1,15,10
SITE_0010,2023-10-09 16:00:00,25.2,90.98,394.49,0.0,20.4,3.61,0.0,28.27,1,1,16,10
SITE_0010,2023-10-09 17:00:00,24.51,84.07,176.44,0.0,18.0,1.22,0.0,28.17,1,1,17,10
SITE_0010,2023-10-09 18:00:00,24.39,77.24,7.09,0.0,9.7,2.43,0.0,26.45,1,1,18,10
SITE_0010,2023-10-09 19:00:00,23.56,77.37,0.08,0.0,2.8,2.69,0.0,25.08,1,1,19,10
